,Left-Cerebral-Exterior,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-Exterior,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Insula,Left-Operculum,Line-1,Line-2,Line-3,CSF,Left-Lesion,Left-Accumbens-area,Left-Substancia-Nigra,Left-VentralDC,Left-undetermined,Left-vessel,Left-choroid-plexus,Left-F3orb,Left-lOg,Left-aOg,Left-mOg
p_0,0.9792551363838784,0.8085723661489131,0.6773333981719601,0.9095093956017438,0.2566191393763923,0.8425800363060608,0.8917374432207247,0.895648499670681,0.8404948771577826,0.8978736141824846,0.8944699326383243,0.7966305636663524,0.8153338812544644,0.9407569082627046,0.8509333092183566,0.9029126192720467,0.8471673198473826,0.8790006185432577,0.2929936119112349,0.5387994117188901,0.7992154257391715,0.6699069491417733,0.8860521251642518,0.4394618768391349,0.846992281609912,0.8941862365216732,0.9025634789803405,0.8190524826726441,0.8856602339117213,0.8719673291569365,0.8725584646820019,0.8734939740243245,0.8442565127254651,0.886915586940285,0.02409638263899004,0.510794669220052
p_0,0.9792785328650592,0.8007753350765385,0.6937484487158044,0.7796870199603506,0.5201863313650129,0.8607919144189423,0.8918801282469104,0.9010398405765628,0.7620160690109334,0.8879500839152801,0.8882821367729645,0.7952848691737333,0.8344440532542196,0.9438871471504923,0.8618394668736754,0.8631408945031472,0.8537506699743623,0.8898321063102885,0.48809520904195186,0.3583710374808051,0.8042309115655147,0.6907525880269241,0.7659317940355392,0.5142083862367498,0.8612182774001989,0.8900425477162283,0.9038495131886032,0.7778967075489742,0.8825613599931963,0.9005382614075866,0.8593322379706527,0.850775537795016,0.8279181658970026,0.8868743361106429,0.0285714244897965,0.4647058789359862
p_0,0.9793984516402056,0.8139812739480469,0.6802791455982078,0.8874865541614402,0.24503816762717792,0.857897759661718,0.8866155280343981,0.8664601515818304,0.770870336793188,0.853151293178956,0.8473879044685564,0.8063725476078912,0.7575885312867021,0.94445067037535,0.5262783454635142,0.6051475185023618,0.7320540104331626,0.8654440146086448,0.1261261147634131,0.23827314139363576,0.8130499762910902,0.6872073101934741,0.8352900013926119,0.6172316362385888,0.8529171048600148,0.8837521328235973,0.8884066614829889,0.7253839199598133,0.8396338475021775,0.8749999982527956,0.8019686793718401,0.7737967893748748,0.6265697248739609,0.8828140694645085,0.0,0.39723661387309
p_0,0.9775906194148225,0.7972945587985906,0.6355179513808947,0.9122368756062463,0.1138442770606947,0.8566280563524363,0.8921830247368367,0.9152929846496853,0.8741881153786527,0.8423255807423833,0.8492239449019425,0.8672413768182718,0.8090452242826742,0.9390459194481584,0.5512899891111559,0.5460734243956397,0.7485530498485334,0.8650715818149916,0.10909090247933924,0.46864111294145855,0.8065346072008677,0.65515017635203,0.888409392998738,0.3868739183254236,0.8545460341057671,0.898567124425466,0.9171807808829184,0.8461711196427453,0.8956452882853165,0.8853054715300808,0.8118193003013361,0.7929267022221252,0.6889049986301305,0.8825065264934658,0.5256409919460903,0.5569620233580801
p_0,0.9824068438791409,0.8569709331446876,0.7327248112197532,0.925107702593449,0.4523809456490931,0.8368253584568572,0.8934680335508751,0.9319409866237989,0.8814867463374767,0.8968870177077956,0.8645224150474601,0.8657718091752623,0.7809178097461296,0.9302987728893324,0.8556109483062638,0.8662715772577387,0.8572889981724348,0.8708920178500938,0.6745097774702048,0.6351638968277399,0.8479515659479107,0.7212311727256733,0.8987688775862189,0.6830391352030765,0.8572856470850271,0.9150966009249111,0.9376081041897653,0.8642107508414963,0.8876902609075733,0.8406355299936555,0.8756544494431054,0.8600281802253918,0.8480392104899558,0.8751504531402228,0.5271317420828107,0.6150252992797769
p_0,0.9783484266818886,0.8273617636279841,0.7103285477915361,0.9238340570864569,0.4186046442092252,0.847440971517008,0.8922931096688085,0.9258170110826073,0.8993238854317646,0.8933490745813006,0.864902831035114,0.7904015632203646,0.7744384663889956,0.9149337659140782,0.8108586074711658,0.8553522164568759,0.8716861035435519,0.8592709421142035,0.41212118714417045,0.6815985916486667,0.8222024985920207,0.7055456002907111,0.9231874256704464,0.560893848481633,0.8599481792281608,0.9030242402500128,0.9300825880019897,0.904029049884118,0.8922180037335833,0.8504007104844152,0.8687798823545424,0.8580411103795862,0.8398084042586035,0.8530841113522578,0.5409835622144621,0.6562383588222035
p_0,0.9786115779413765,0.7961499661970721,0.6942704890448163,0.8911621661964547,0.41209829088661076,0.8523450263003355,0.8811967094757974,0.9242146431217366,0.8993946974541905,0.8972129884318506,0.9130543700499765,0.8245838633180372,0.8612542936828731,0.9334204830207761,0.850241545088338,0.8730729679520222,0.8414096869966428,0.888513868907801,0.49180323837678375,0.6332288361553051,0.7884037549595674,0.6874548489044252,0.8811496628164489,0.5978755599715393,0.8731678442804833,0.9023960920619534,0.9375240532793303,0.8971387540794393,0.8886556085879659,0.903617380666139,0.8671957664310443,0.8869982528643146,0.7564469870690718,0.8821393189367895,0.399999952941182,0.5706340346460843
p_0,0.980816739154907,0.8224546003192251,0.7314901258801765,0.8920187788441657,0.4875621809691181,0.863582603702368,0.8958367319573365,0.9262670202122906,0.8999804640554987,0.8826543678691684,0.8492245083925133,0.8539920562241197,0.849647264440813,0.9333983172779983,0.8459886047950046,0.8170272793578851,0.833770315501991,0.886026625299246,0.4556961448485892,0.64643962448025,0.8174795362616188,0.7191465111870048,0.8925396207515753,0.5875575969175392,0.8314815473432597,0.904630764505593,0.935513909361242,0.8806540470268781,0.8707242428624793,0.8616944222503152,0.8674895617466968,0.8070035797711828,0.8257575712891907,0.889309575847094,0.3863635924586827,0.5901639318114136
p_0,0.9795590259926926,0.8069651684666648,0.6881466638126089,0.9057993457560491,0.46564884903754644,0.8262653071043417,0.8892514046869641,0.9124864009957172,0.8643348151391682,0.8651755412608715,0.8662857123056327,0.8516746380137112,0.8128471364094492,0.935670701997933,0.8372637256190246,0.8713503629759345,0.8501529008656835,0.8771159865442885,0.3333332905982961,0.6292548269123512,0.8054046132053795,0.673451404944555,0.8970838112986986,0.4652087428905692,0.854705813840459,0.8975634593991865,0.9219699783389343,0.8870484924296064,0.8669281405890684,0.8898617491017011,0.8523817825402358,0.8808003386956145,0.8454106229141871,0.8849214875404157,0.22448977301124765,0.5558648089230027
p_0,0.9818134812421301,0.8311016451479345,0.6940865823060502,0.9288197292242201,0.31024471045107954,0.8507811312450231,0.8828469636217248,0.8968985744426471,0.8325034845324603,0.8682461216394698,0.8384735994812503,0.892852316048031,0.8063348398046724,0.9371893355592075,0.7266917286403274,0.7918607482425576,0.7865961153051375,0.8947534424405915,0.2545454082644712,0.5366174038206325,0.8253992118468712,0.6809334424946205,0.9144631597036862,0.3816513743960946,0.8740223797154305,0.8871130368828705,0.9108186189978693,0.826033948395354,0.8583721126891105,0.8981937578046147,0.758410350500545,0.8311930870156594,0.7213740412126334,0.8892304304652208,0.18181812672177977,0.43773970739519374
p_0,0.980252810878453,0.847440399347803,0.7086572618086737,0.9501141377339652,0.7503701487996146,0.8765291794650281,0.8752162733959206,0.9095002808746637,0.8771679240183964,0.8795828312237602,0.8569415060912815,0.9190887652488786,0.8416652719584262,0.9459562756180331,0.807853562932965,0.8557863476089426,0.854357793266297,0.8798805196502235,0.3353293212377652,0.5222751456366624,0.855477855461293,0.7012534712552021,0.9477443333652439,0.7878702386630886,0.8910458311721264,0.8816388220046774,0.9209972142374858,0.8737554002688753,0.8599577754574615,0.871573601848798,0.7645575164332081,0.7744708969098184,0.8145604339659311,0.8949167986153217,0.13636360537190786,0.5211349150335168
p_0,0.975510969524678,0.8276455688648782,0.6888458885628393,0.8395484520297131,0.19691895380496346,0.8385196199409336,0.8616209557000384,0.8999730089608783,0.7591257064694046,0.8596790707683994,0.8711943775363118,0.7104622842235917,0.8281825447106765,0.9400489319659224,0.7225831849551259,0.7272282058588927,0.7393458833530927,0.8570676486294045,0.12587411707174007,0.4427054195488797,0.825202882351413,0.6741515540055862,0.8433908905340287,0.08185653973900194,0.8568378531861401,0.8789408461133129,0.8929156077375582,0.7834830971507455,0.8269269064416604,0.880400749571278,0.5658536579231939,0.5255198473520932,0.7428236629008573,0.8206776708769091,0.0,0.4485382440987655
p_0,0.9814072233983949,0.8199969312803183,0.7303169048412902,0.8702647910361936,0.35075884737337526,0.860589470729967,0.9063794290859625,0.932282971132991,0.8981271857397333,0.9108461095899766,0.9093688558432653,0.8112965305464418,0.8430351056782898,0.9388684398476703,0.8645736883557161,0.8759191156343771,0.8339805784758223,0.9047661943375384,0.36363625344355954,0.6010230140599552,0.8269799672010644,0.7349117766728321,0.8771396465024521,0.15699100443997543,0.8471576514645685,0.9117572983246799,0.9355497868583699,0.8908474567643124,0.9128775623097616,0.9081462990271274,0.8125757691646522,0.8455582704858227,0.8252483879295828,0.8910502356642721,0.27586197384069866,0.6392694034736557
p_0,0.9810073564345428,0.8338171372831656,0.7428635981182881,0.7928694952821143,0.36341462971445576,0.8674354390555675,0.9084141471114936,0.9204036421755335,0.8857056381663415,0.9135144943935638,0.8983551225256113,0.8686131360443639,0.8236869501209836,0.9350281356636811,0.8581630951186157,0.8625413300365109,0.8675925885759601,0.8972749927815052,0.3888887808642275,0.4160447722383883,0.8398801418375919,0.7388520771466033,0.8223287665600488,0.6176631891516007,0.8616699536943886,0.9131781838297275,0.9349173019945122,0.9002154962051762,0.8914930000053887,0.8718364023651825,0.8568446678928121,0.8257913228000204,0.8220720674432879,0.892011167349355,0.4761902494332146,0.5042424211864096
p_0,0.9804456430799787,0.8448805220600855,0.7621801868278635,0.8327016070888109,0.6777202002308788,0.829227773957371,0.8938314776623235,0.9287040064806725,0.8939779463298462,0.9012183932259804,0.8560056172886781,0.8468197183032754,0.8530805672229584,0.939726079991577,0.8938390833446226,0.8845598824325159,0.8496015893944144,0.8967759909906383,0.2553190946129586,0.44350580313087856,0.8383717638592743,0.7522347327433776,0.8138311625301102,0.6932907292868152,0.8165503220689104,0.8991064612597353,0.9420387149255686,0.8928914494561823,0.8842187698184187,0.8396486804525755,0.9052021302842352,0.8811475391779764,0.8321678273183694,0.8957608789399748,0.06896549346017466,0.4814509440935619
p_0,0.9775359939103968,0.8058318370531815,0.7008860063924307,0.8957404336451605,0.4383057009520129,0.7910961211497146,0.8715801385718221,0.9208211138502024,0.8891679739516819,0.9047681938285773,0.8620192286970693,0.8425448272106488,0.7933099302223624,0.9339370325505029,0.8710427464934335,0.8334314278003784,0.8742004217793155,0.8791807376847361,0.378378327246172,0.5634870463456283,0.801190396532581,0.6911629716327844,0.8650140358447856,0.5809822300837802,0.8011680019010023,0.8772362137244543,0.9105854518565432,0.8672190775391885,0.880049891982503,0.8715188371834336,0.8700719910266781,0.8186889799658555,0.7854050662621826,0.8790692461359557,0.3749998828125366,0.564653241321462
p_0,0.9776724842083743,0.8184268645374275,0.6899924264726979,0.9254185335323633,0.3083548638384594,0.848194992408829,0.863820586869197,0.9102579336085476,0.7981512747327782,0.8822263657421988,0.8296296277091907,0.8717039643879815,0.8303098397330072,0.933251373854995,0.8108353778648892,0.873590787062627,0.7937836174908331,0.8753450829524898,0.3977900332712689,0.42665173452785066,0.8226734584720163,0.6875935033222528,0.9207838969186022,0.4828113026523201,0.8721786785101718,0.8779726666866892,0.9205739169097016,0.767719297572176,0.8736009544294875,0.8613728109883966,0.8161260418756942,0.8285980418523567,0.8288769998069719,0.8844486722862368,0.21951216835217457,0.4617460002664367
p_0,0.9812770246799078,0.8349028985932688,0.6973748376710434,0.9467056515688098,0.5138956594005469,0.7729710899432354,0.8286097905406421,0.9201845115179029,0.871517026900136,0.8784812236526878,0.8015697797361545,0.8819218223087911,0.7917241357469679,0.9325182424752958,0.695910779806802,0.6813375230599099,0.8292029415324652,0.867488274765527,0.23437498168945456,0.5171886916837712,0.8314027788382498,0.6928125338860665,0.9226264580341618,0.5153452674438507,0.8605213648940295,0.8856245176123888,0.9057086903858197,0.8324661801951445,0.8680781751888614,0.822673687427455,0.7124529963365925,0.7865883485399208,0.8284644132699295,0.8784350245942769,0.62385315377494,0.4939729385142117
p_0,0.9770188545123516,0.8089672881226828,0.6811734077213737,0.8929746137754176,0.1560209415915134,0.8223100960449296,0.8785266637795742,0.9012729149757763,0.8044485624196365,0.8612244892100513,0.8388270042309003,0.7766848787734613,0.8057585807181428,0.9285160056247107,0.6585183329277646,0.5994679261026664,0.7891955326529916,0.8462889353486561,0.2926828911362328,0.5577580276298153,0.8043912798329612,0.6746627461641976,0.8338933344529945,0.17228050705532574,0.8271982689453876,0.8806697802672607,0.9118635921518591,0.7937702780093832,0.8567605533841168,0.8298957621869688,0.6563761569029017,0.7275771329165819,0.8010075516309348,0.8621086989993195,0.5299144846226936,0.49999999761904756
p_0,0.979531682920305,0.7855526597611747,0.6883049697006545,0.8914345060815511,0.30388692042602616,0.8439528578672866,0.8806662831324871,0.9142317374595518,0.8118115330817259,0.8501462479762286,0.8921256238231097,0.8110627693876235,0.8102153216320893,0.9369160232648683,0.8715447145614383,0.8584314686584027,0.797592993448616,0.8706301016635649,0.44943815174852225,0.5866834134002298,0.78064843882774,0.6809675422760443,0.86715318338908,0.23572296189887046,0.8350890880364518,0.8853097961824041,0.9124087585186406,0.7504663758101925,0.8259561661467153,0.8724549476422773,0.848439682488645,0.795449571657297,0.7524115707240414,0.8825347749144019,0.3736263325685349,0.5669980096739641
p_0,0.9802126092941701,0.8113012984814119,0.682631022282094,0.8827766225732215,0.36805554916570227,0.8113689939863303,0.8783212048708329,0.9363454518553092,0.8341360987598665,0.8588920405712319,0.8962844748204138,0.861027187080713,0.6965869371228515,0.9348047739989194,0.8365962387705018,0.863537904058874,0.7667900541153355,0.8773219421105375,0.33749997890625133,0.5776636676658301,0.8037086452322637,0.6716197586775555,0.892576104639338,0.5495818366213749,0.806756711642798,0.8737582210124192,0.9330906879386772,0.8259633956735667,0.8359085284024192,0.8605758311934351,0.8309972316480696,0.8743377815758895,0.7873303116526806,0.8861482000956598,0.4594593973703517,0.527544348610904
p_0,0.9790545757569936,0.8059358800849755,0.691147379217859,0.8516480260064808,0.27516778061799024,0.7985615428544212,0.8726414434943198,0.9173040677766855,0.8492507259569999,0.8886639670116977,0.9033539256324936,0.8181089710812941,0.7940911533163554,0.945459419942269,0.86262243735071,0.8335847138421701,0.852736314165491,0.8952200654091623,0.39473681613573575,0.6138996099491659,0.8146495663645744,0.6934568782467143,0.825354726942478,0.6318840533921446,0.8107780803096969,0.8826892964375708,0.9205836484068927,0.8363830916678618,0.8839489584392553,0.8996415750456058,0.8722995672329177,0.8740642869351293,0.8640376641316206,0.8926858504269726,0.4222221753086472,0.5856573676013079
p_0,0.9757551392721272,0.7993328883054728,0.6538604505627164,0.8886106513239255,0.2620363041670379,0.8098392913053988,0.8619832427291851,0.8877307541832659,0.7727632613945955,0.8827770750889935,0.892002035425364,0.7935447946757239,0.7621938863343577,0.9297130155706419,0.7084307935437498,0.8362855586787826,0.8279274281037524,0.8674429009544975,0.42499994687500664,0.4713550584173068,0.7965889099014809,0.6379842508179627,0.8371045397398168,0.36786469085366674,0.8128289471010431,0.8613113919091517,0.8890623977558316,0.7072776274876569,0.8617258273713606,0.8872403538891188,0.7456706910552554,0.836032386548501,0.773242626002026,0.8763348250357851,0.3461537795858116,0.49115815568827353
p_0,0.978360380066632,0.8284176627289093,0.682479459703489,0.9027945987965753,0.3570093424578566,0.84016250701098,0.8867249343304833,0.9071627460707609,0.8430579207378004,0.8800604414279037,0.891360134962874,0.8531021858891323,0.8095353908792621,0.9291972347198896,0.7743439043729416,0.8328008497529263,0.8162456621285504,0.8547348476754405,0.4313725067281856,0.5595036629469619,0.8219612084068024,0.674013409565975,0.8990789728006745,0.274542427000479,0.8420930768574632,0.8834477134157847,0.9121457724000794,0.791041665842665,0.8718715459456078,0.8895966010836591,0.7827548691953379,0.8387383366531801,0.7967032923258061,0.8687420700022035,0.25974022600776286,0.6007540821082777
p_0,0.9791031087950633,0.8394099806755053,0.7111851227686763,0.9019858152829837,0.3741258675852121,0.8844714080587397,0.9001631633937894,0.9375782144778605,0.8603471807486375,0.9005915632069241,0.9140100651971266,0.7815570643176225,0.8272300450065023,0.9134637718371368,0.8554513153698412,0.8640143833130718,0.8374655608931791,0.9084216188647678,0.589285661670923,0.5523429683332853,0.8419827403207223,0.71461871676334,0.9022048495684396,0.48756218501192217,0.884261577562861,0.9074135299524788,0.9330442409101005,0.8445032603795224,0.8929628924003258,0.9010117022396118,0.8611134642309013,0.8797053991822722,0.7939262429830464,0.901869576078478,0.4166666232638934,0.5161554171118388
p_0,0.9757684130357543,0.8152663067620404,0.6408758540045051,0.9106125693204097,0.5500467675393194,0.8207018188273087,0.8214251801267707,0.8968415338912555,0.8664042592424123,0.8707111658837249,0.8606692241890586,0.8097327466898031,0.7794332434138672,0.9146578116963521,0.8241862055963358,0.75376044358284,0.75843006767037,0.8468893863216983,0.4778760639047731,0.5792474322339511,0.8125586687090527,0.63544999462985,0.9097309373076217,0.46535375298793763,0.8460471564771012,0.7871679164988522,0.8831724029754755,0.8390364691140968,0.8458374458326444,0.8260745777794631,0.7835131712029618,0.7686298053827229,0.7501656676596046,0.8399049871260036,0.4637680487292683,0.5490437984298464
p_0,0.9796007691689884,0.8309271842703404,0.6408741891262123,0.9288599617851814,0.433389140317175,0.8231884054950694,0.8135901237844306,0.8790894214291921,0.7922918723495378,0.8207869968485978,0.8566116642886088,0.6841369659606272,0.8001357285370352,0.9161485766472659,0.6737851772022576,0.7801147202673208,0.7152126841008458,0.8337097339430528,0.5230768828402398,0.34160919461699035,0.828145979156876,0.6313851326419481,0.932829013134628,0.5559086953021997,0.8579705889992407,0.7955924761335608,0.8749105475347714,0.7446058619920864,0.8340245709100677,0.8307056065373336,0.7362024300296848,0.7522150908884354,0.6597609509182395,0.8229589820168275,0.5510203519366987,0.40686695191659455
p_0,0.9722515309477091,0.783735866109747,0.5990978216921022,0.8769871890426812,0.23879346359952464,0.8285493586193267,0.8548404612860951,0.8732775585179149,0.768231045822049,0.8405008158950923,0.8563036582550754,0.6761951667018474,0.7913933330060526,0.9211619929551821,0.6178170312748696,0.7691020614358559,0.6084291141116543,0.8125984243437288,0.4857142510204106,0.4152637462667579,0.7922881355792323,0.5958499918484026,0.8728626792032591,0.31573333164942224,0.7998127995788542,0.8493427852378258,0.87829776712484,0.715823151954882,0.8264011555914557,0.8671568606197135,0.7283236986701861,0.7683730340385884,0.6266986360775488,0.8431703194568069,0.26966289104911334,0.3866666649481481
p_0,0.9796613356910039,0.8146784025329492,0.705960842828998,0.7710967356872268,0.4750957808898872,0.8518186507886293,0.8932555942353864,0.9134598636522956,0.8174656151455928,0.8958627024849141,0.8773779489402294,0.7497935559463519,0.8037028226828796,0.9306986220241351,0.8455562188631809,0.7748976790020518,0.8295454502606123,0.8888462268296734,0.14159290782363648,0.37017070646746897,0.8242182571479609,0.7023055501369511,0.7446406564725744,0.6575735774761409,0.8615492651086999,0.8913862524524457,0.9051014130884442,0.8093126375839953,0.8863650697921855,0.8639136535337549,0.8783373294337832,0.8508859230521881,0.8422260422132757,0.891833101748237,0.2588234989619413,0.4735516342975338
p_0,0.9793252065739285,0.8007605378151122,0.6788391409087376,0.8468650567670354,0.5775492666876669,0.7936992729861431,0.8686361528205183,0.8968244864743641,0.81296660038019,0.8800773688311154,0.8578789161488216,0.78066686821454,0.760134465572208,0.9266844334674766,0.8582562979352399,0.8368433213681016,0.830784909119343,0.8908434395974045,0.1851851508916387,0.3205128182299657,0.808989338288306,0.6844815756841246,0.8308257141923455,0.5458052020655236,0.8220174869954763,0.8826375788784113,0.8956630669357137,0.7595536009811011,0.8896479603418278,0.8854258101724631,0.870043465918528,0.8653007827696148,0.8215909044227789,0.8908023474649683,0.23255808545160803,0.48466716348292005
p_0,0.9783170601847265,0.8001333403892606,0.6602308855917871,0.9098200762210189,0.35924232293114094,0.8203891298213896,0.8436620382083199,0.8800849420133486,0.7844392697085378,0.7999653312532802,0.7775670528919885,0.8416075632030786,0.8093674747004433,0.940908115933771,0.6923737704568352,0.850905216051903,0.8069956226920948,0.8667186272500628,0.043956039125709986,0.330987896619792,0.8017855056583386,0.653714940096349,0.9241329876875816,0.2882037514195459,0.8596841173082358,0.8723330332060191,0.8764334661895681,0.8153422568922982,0.8405670276158846,0.8248407621421423,0.7523042585113959,0.867625897199938,0.8011087955571116,0.8791357181193611,0.22727270144628392,0.4136704851567158
